from_id,from_name,message,created_time,type,link,id,likes_count,comments_count,shares_count,post_id
257679404318059,Liliana Olivero,"Gran acto del #FrenteDeIzquierda en la ciudad de Córdoba los precandidatos encabezaron el acto que hicimos,  de manera unitaria,  recibiendo el apoyo del FIT para las candidaturas de gobernadora, de Hernan Puduu y de Eduardo Salas. Es este el Frente de Izquierda es el que propone una salida para los trabajadores y sectores populares,  para salud, educación,  salario, medio ambiente, contra la violencia de género, porque el resto de los candidatos ya gobernaron para los empresarios.",2015-06-19T00:37:30+0000,photo,https://www.facebook.com/liliolivero/photos/a.669845426434786.1073741834.257679404318059/843022139117113/?type=3,257679404318059_843022949117032,55,1,11,257679404318059_843022949117032
257679404318059,Liliana Olivero,Ingresa nuestra juventud al Gran acto del #FIT. Orgullosa de los jóvenes de Izquierda socialista que con militancia diaria se ponen al hombro la campaña electoral,2015-06-18T23:27:06+0000,video,https://www.facebook.com/liliolivero/videos/842996649119662/,257679404318059_842996649119662,25,0,3,257679404318059_842996649119662
257679404318059,Liliana Olivero,En instantes comienza el gran acto del #FIT con nuestros candidatos Jorge Altamira y Juan Carlos Giordano,2015-06-18T22:28:42+0000,photo,https://www.facebook.com/liliolivero/photos/a.669845426434786.1073741834.257679404318059/842981339121193/?type=3,257679404318059_842982122454448,40,0,9,257679404318059_842982122454448
257679404318059,Liliana Olivero,"Ante el claro posicionamiento del gobierno a favor de las empresas los trabajadores de la prensa van a seguir peleando por su salario y sus condiciones laborales. ¡Fuerza compañeros!
►http://www.prensared.org.ar/30701/paritarias-prensael-ministerio-de-trabajo-de-la-nacion-complaciente-con-la-estrategia-empresarial",2015-06-18T00:48:10+0000,link,http://www.prensared.org.ar/30701/paritarias-prensael-ministerio-de-trabajo-de-la-nacion-complaciente-con-la-estrategia-empresarial,257679404318059_842597592492901,8,0,4,257679404318059_842597592492901
257679404318059,Liliana Olivero,"Mañana invitadísimos al acto donde hablarán Altamira y Giordano.
Acá unas palabras de nuestro precandidato a Vicepresidente",2015-06-17T23:44:03+0000,photo,https://www.facebook.com/fueradeagenda.info/photos/a.1454130271484580.1073741828.1447888018775472/1660000307564241/?type=3,257679404318059_842582432494417,15,1,0,257679404318059_842582432494417
257679404318059,Liliana Olivero,"Acompañamos la lucha de los trabajadores de prensa que este jueves van al paro, para torcerele el brazo a las patronales y conseguir salarios dignos y condiciones laborales decentes.
http://www.prensared.org.ar/30652/paritarias-prensael-paro-es-por-salarios-pero-tambien-por-derechos-vulnerados",2015-06-17T02:38:15+0000,link,http://www.prensared.org.ar/30652/paritarias-prensael-paro-es-por-salarios-pero-tambien-por-derechos-vulnerados,257679404318059_842101645875829,22,0,6,257679404318059_842101645875829
257679404318059,Liliana Olivero,NA,2015-06-15T01:05:37+0000,video,https://www.youtube.com/watch?v=Cn3olpfZUMo,257679404318059_841076245978369,12,0,3,257679404318059_841076245978369
257679404318059,Liliana Olivero,"El próximo jueves 18 vamos a hacer un acto con la con la fórmula presidencial del Frente de Izquierda en Córdoba.
Los espero a las 18:30 en Unión y Benevolencia junto a Jorge Altamira y Juan Carlos ""Gringo"" Giordano para seguir haciendo crecer al Frente de Izquierda!!",2015-06-13T15:02:15+0000,photo,https://www.facebook.com/liliolivero/photos/a.262881653797834.63683.257679404318059/840443682708292/?type=3,257679404318059_840443682708292,36,2,17,257679404318059_840443682708292
257679404318059,Liliana Olivero,"Les dejo una muy linda nota que me hicieron en Río Cuarto días atrás, a pocas horas de la multitudinaria marcha #NiUnaMenos",2015-06-12T22:06:28+0000,video,https://www.youtube.com/watch?v=Cn3olpfZUMo,257679404318059_840143446071649,15,1,9,257679404318059_840143446071649
257679404318059,Liliana Olivero,NA,2015-06-11T03:38:49+0000,photo,https://www.facebook.com/fueradeagenda.info/photos/a.1513869028844037.1073741846.1447888018775472/1655371351360470/?type=3,257679404318059_839443432808317,14,0,0,257679404318059_839443432808317
257679404318059,Liliana Olivero,quiero compartir esta nota con uds!!!,2015-06-11T02:15:24+0000,link,http://www.cadena3.com/audio.asp?id=271696,257679404318059_839416726144321,10,1,1,257679404318059_839416726144321
257679404318059,Liliana Olivero,en el diario HOY DIA CORDOBA presentando las propuestas del frente de izquierda.,2015-06-11T00:32:20+0000,photo,https://www.facebook.com/hoydia/photos/a.223337657721331.60563.223325427722554/838619759526448/?type=3,257679404318059_839392032813457,31,0,0,257679404318059_839392032813457
257679404318059,Liliana Olivero,"Una gran alegría inaugurar un local de Izquierda Socialista en mi barrio!!
Fuerza compañeros! hagamos una gran campaña para que el Frente de Izquierda siga creciendo!!",2015-06-10T00:51:42+0000,photo,https://www.facebook.com/fueradeagenda.info/photos/a.1454130271484580.1073741828.1447888018775472/1655422238022048/?type=3,257679404318059_838607509558576,27,1,0,257679404318059_838607509558576
257679404318059,Liliana Olivero,ENTREVISTA COMPLETA EN MI VISITA POR CADENA 3 COMO CANDIDATA A GOBERNADORA POR EL FRENTE DE IZQUIERDA,2015-06-10T00:41:24+0000,link,http://www.cadena3.com/contenido/2015/06/09/Liliana-Olivero-destaco-el-crecimiento-de-la-Izquierda-146862.asp,257679404318059_838600039559323,29,1,3,257679404318059_838600039559323
257679404318059,Liliana Olivero,"Esta tarde estuve en Cadena 3, donde me hicieron una muy linda nota que les dejo acá para que puedan escucharla!!",2015-06-10T00:21:24+0000,link,http://www.cadena3.com/audio.asp?id=271696,257679404318059_838589476227046,29,0,5,257679404318059_838589476227046
257679404318059,Liliana Olivero,"Ya estoy en Cadena 3, en un ratito voy a estar con  Rony Vargas charlando sobre las próximas elecciones  provinciales.  AM 700 o FM 106.9",2015-06-09T19:33:48+0000,photo,https://www.facebook.com/liliolivero/photos/a.669845426434786.1073741834.257679404318059/838477709571556/?type=3,257679404318059_838477709571556,44,0,6,257679404318059_838477709571556
257679404318059,Liliana Olivero,"Esta mañana se realizó en cabo una acción denominada #CambiemosXArte, si bien no pude estar presente se acercó un compañero de mi partido llevando esta carta que quiero compartir con ustedes:

Córdoba, 8 de junio de 2015.

Por tener actividades de campaña programadas con anterioridad en Villa María, es que no puedo estar presente en la inauguración y presentación del mural realizado por el artista Jorge Cuello.
De todas maneras quiero expresar que el FIT se compromete a contribuir en la preservación de éste y todos los murales que se pinten.
También deseo manifestar que queremos una ciudad limpia y sana. Las cloacas colapsadas, sin iluminación en calles y plazas, con malezas, el mal estado de las calles, son determinantes para afirmar que el estado general de nuestra ciudad es pésimo. La recolección de residuos es muy ineficiente, a pesar de contar con importantes subsidios las empresas encargadas del servicio.
El FIT cree que es imprescindible que el ejecutivo municipal, distribuya zonas de carteleras en la ciudad para que sean usadas equitativamente por los partidos políticos en la campaña electoral. Rechazamos el sistema actual, que facilita el uso de las carteleras de parte de los partidos tradicionales a cambio de sumas millonarias, que muchas veces salen de fondos públicos manejados por los  gobiernos, sea nacional, provincial o municipal.

Liliana Olivero.
Candidata a Gobernadora  por el Frente de Izquierda y de los Trabajadores",2015-06-08T21:22:01+0000,photo,https://www.facebook.com/liliolivero/photos/a.262881653797834.63683.257679404318059/837732019646125/?type=3,257679404318059_837732019646125,11,0,6,257679404318059_837732019646125
