from_id,from_name,message,created_time,type,link,id,likes_count,comments_count,shares_count,post_number
253898394637965,Luciana Echevarría,"Schiaretti no quiere reabrir la paritaria provincial porque, según él, la inflación no supera el 20% (!). Pero el tarifazo de EPEC, en muchos casos fue de casi el 1000% y ya planean otro aumento del 30%. 
El gobierno quiere pagar la crisis exprimiéndonos hasta la última gota. Por eso hoy presentamos un amparo para frenar este abuso a los cordobeses.",2016-10-27T22:08:32+0000,photo,https://www.facebook.com/253898394637965/photos/a.254118671282604.75858.253898394637965/1513344448693347/?type=3,253898394637965_1513344448693347,69,1,14,1513344448693347
253898394637965,Luciana Echevarría,Hermosa y gran columna del MST y Juntas y a la Izquierda en la enorme marcha de ayer. #LucíaSomosTodas #VivasNosQueremos,2016-10-21T01:00:05+0000,video,https://www.facebook.com/253898394637965/videos/1506197812741344/,253898394637965_1506197812741344,65,1,38,1506197812741344
253898394637965,Luciana Echevarría,NA,2016-10-20T23:07:09+0000,link,http://ar.ivoox.com/es/luciana-echevarria-radio-visitante-audios-mp3_rf_13384973_1.html,253898394637965_1506141006080358,25,0,0,1506141006080358
253898394637965,Luciana Echevarría,"Ayer #NosotrasParamos y fuimos miles en las calles de Córdoba, Argentina y el mundo exigiendo medidas urgentes para acabar con la violencia machista. Estamos de duelo por las que nos faltan pero mas fuertes y juntas que nunca en la pelea por nuestros derechos. No vamos a parar hasta que el #NiUnaMenos sea una realidad porque #VivasNosQueremos.
Ayer no quedó duda, nacimos para vencer y no para ser vencidas. Arriba las que luchan!",2016-10-20T15:30:35+0000,photo,https://www.facebook.com/253898394637965/photos/a.254118671282604.75858.253898394637965/1505784976115961/?type=3,253898394637965_1505789966115462,97,2,25,1505789966115462
253898394637965,Luciana Echevarría,"A días del Encuentro de Mujeres más masivo de toda su historia nos encontramos con el mural de Pao nuevamente destruido, ahora con frases reaccionarias y machistas. Cuanto más avanzamos las mujeres, más violentos reaccionan los misóginos. Pero no nos amedrentan! Vamos a seguir luchando hasta vencer para que el capitalismo y el patriarcado caigan juntos!",2016-10-13T20:12:43+0000,photo,https://www.facebook.com/253898394637965/photos/a.602684436426024.1073741828.253898394637965/1498652006829258/?type=3,253898394637965_1498652343495891,41,0,37,1498652343495891
253898394637965,Luciana Echevarría,Comparto nuestro balance del 31 ENM y nuestra propuesta para construir una espacio unitario que nos acerque a la conquista de los derechos que nos faltan. #NosotrasPodemos!,2016-10-12T13:25:05+0000,link,http://portaldelaizquierda.com/2016/10/argentina-balance-del-encuentro-nacional-de-mujeres/,253898394637965_1497289370298855,32,2,15,1497289370298855
253898394637965,Luciana Echevarría,"Somos miles. Rosario tiembla. Seguimos peleando por nuestros derechos.
#NiUnaMenos #DerechoAlAbortoYa #ENM2016",2016-10-09T22:51:08+0000,video,https://www.facebook.com/253898394637965/videos/1494914410536351/,253898394637965_1494914410536351,89,2,91,1494914410536351
253898394637965,Luciana Echevarría,Compartiendo el XXXI Encuentro Nacional de Mujeres junto a mis compañeras de Juntas y a la Izquierda y el MST. Cada vez más convencidas de dar la pelea contra este sistema machista para conquistar nuestros derechos.,2016-10-08T19:51:00+0000,photo,https://www.facebook.com/253898394637965/photos/a.602684436426024.1073741828.253898394637965/1493719080655884/?type=3,253898394637965_1493719167322542,73,3,18,1493719167322542
253898394637965,Luciana Echevarría,Hace un año conquistamos con organización y lucha la perpetua para Lizarralde. El coraje de Maru Acosta y toda su familia fueron claves para conseguirla. Hoy nos preparamos para viajar a Rosario a ser parte de un nuevo Encuentro Nacional de Mujeres con Pao como bandera y la firme convicción de que Juntas podemos conquistar los derechos que nos son negados por el Gobierno y la justicia machista #NiUnaMenos,2016-10-07T17:44:22+0000,photo,https://www.facebook.com/253898394637965/photos/a.254118671282604.75858.253898394637965/1492648490762943/?type=3,253898394637965_1492648490762943,34,1,8,1492648490762943
253898394637965,Luciana Echevarría,Bienvenido #Nieto121!,2016-10-04T12:55:25+0000,photo,https://www.facebook.com/253898394637965/photos/a.254118671282604.75858.253898394637965/1489511541076638/?type=3,253898394637965_1489511541076638,61,0,19,1489511541076638
253898394637965,Luciana Echevarría,Con Maru y Raúl acompañamos hoy a nuestro compañero Pedro Ponce de León en su asunción como convencional constituyente de Deán Funes.,2016-09-27T00:14:11+0000,photo,https://www.facebook.com/253898394637965/photos/a.602684436426024.1073741828.253898394637965/1481798445181281/?type=3,253898394637965_1481798565181269,41,0,3,1481798565181269
253898394637965,Luciana Echevarría,"Sorpresa e indignación ante la audiencia ""pública"" militarizada. 
Una nueva vergüenza del macrismo. 
La lucha sigue. 
#NoAlTarifazo #ChauAranguren",2016-09-20T13:54:44+0000,video,https://www.youtube.com/watch?v=dIxP-CGgsjA,253898394637965_1475493692478423,35,0,10,1475493692478423
253898394637965,Luciana Echevarría,"Su sonrisa como bandera de lucha, su ausencia como emblema de la injusticia machista de esta sociedad. 2 años sin Pao, con el puño en alto peleando para que no haya ni una Paola más. Como todos los días nos enseña Maru Acosta con su ejemplo, transformamos el dolor en lucha, para conquistar los derechos que nos faltan. Paola Acosta ¡Presente!",2016-09-18T21:24:14+0000,photo,https://www.facebook.com/253898394637965/photos/a.254118671282604.75858.253898394637965/1473868335974292/?type=3,253898394637965_1473872622640530,141,4,57,1473872622640530
253898394637965,Luciana Echevarría,"Repudiamos la militarización y proscripción de la Audiencia Pública, que terminó siendo un circo para pocos. Exigimos que se anule! A la tarde volvemos a las calles para derrotar el tarifazo #NoAlTarifazo #EstatizaciónYa!",2016-09-16T18:53:05+0000,link,http://cordoba.mst.org.ar/?p=1200,253898394637965_1471716692856123,68,1,33,1471716692856123
253898394637965,Luciana Echevarría,"A lo largo y ancho del país vecinos y vecinas nos movilizamos para enfrentar el tarifazo y logramos frenarlo. Pero el gobierno sigue empeñado en que paguemos aumentos siderales por eso convoca a una audiencia pública trucha, sin brindar información, proscribiendo a miles de participantes y como si fuera poco, sin carácter vinculante.
Mañana nos movilizamos a las 9hs frente a Radio Nacional, para rechazar esta audiencia antidemocrática y proscriptiva",2016-09-15T19:48:42+0000,photo,https://www.facebook.com/253898394637965/photos/a.254118671282604.75858.253898394637965/1470841346276991/?type=3,253898394637965_1470841346276991,30,0,15,1470841346276991
253898394637965,Luciana Echevarría,Quiero felicitar a los y las vecinas que luchan para que Porta Hnos se vaya de barrio San Antonio e Inaudi. Con su incansable lucha consiguieron que la Justicia acepte su recurso de amparo y se comprometa a investigar la contaminación. La Justicia debe saber que vamos a seguir la investigación de cerca. Contenta por este gran paso en la lucha en defensa del ambiente y la vida. ¡FueraPorta!,2016-09-13T15:05:15+0000,photo,https://www.facebook.com/253898394637965/photos/a.254118671282604.75858.253898394637965/1468459716515154/?type=3,253898394637965_1468459716515154,82,0,22,1468459716515154
253898394637965,Luciana Echevarría,Después de 10 días de búsqueda llega la peor noticia. Encontraron el cuerpo sin vida de Camila Carletti. Nos solidarizamos con su familia y exigimos justicia! #NiUnaMenos.,2016-09-12T23:07:11+0000,photo,https://www.facebook.com/253898394637965/photos/a.254118671282604.75858.253898394637965/1467759609918498/?type=3,253898394637965_1467759609918498,46,2,58,1467759609918498
253898394637965,Luciana Echevarría,Fuimos parte de la Marcha Federal porque al ajuste lo vamos a frenar en unidad. Y hoy seguimos en la calle contra los despidos en la salud y por la reapertura de la paritaria. #QueLaCrisisLaPaguenEllos,2016-09-06T17:52:14+0000,video,https://www.youtube.com/watch?v=aEHwHjwWrpk,253898394637965_1460503120644147,45,0,16,1460503120644147
253898394637965,Luciana Echevarría,"Con muchísimos compañeros y compañeras, trabajadorxs, estudiantes, luchadorxs feministas y ecologistas largamos con la #UniversidadAnticapitalista. Después de la 1ra Conferencia nos vamos a los talleres! #ElFuturoEsNuestro",2016-09-03T16:33:45+0000,photo,https://www.facebook.com/253898394637965/photos/a.254118671282604.75858.253898394637965/1457175650976894/?type=3,253898394637965_1457175650976894,63,1,21,1457175650976894
253898394637965,Luciana Echevarría,Mañana a las 11 arranca la Universidad Anticapitalista. ¡Sumate!,2016-09-02T16:57:45+0000,photo,https://www.facebook.com/253898394637965/photos/a.254118671282604.75858.253898394637965/1456104691083990/?type=3,253898394637965_1456104691083990,31,0,21,1456104691083990
253898394637965,Luciana Echevarría,"En unidad, echamos a Monsanto. En unidad, frenamos el tarifazo. En unidad también, tenemos que frenar el ajuste. #MarchaFederal",2016-09-01T21:16:01+0000,video,https://m.youtube.com/watch?v=LUdjuVoUYo8,253898394637965_1455216357839490,41,0,17,1455216357839490
253898394637965,Luciana Echevarría,"Con mis compañeras y compañeros del MST arrancando la jornada de Marcha Federal contra el tarifazo, el ajuste y los despedidos de Macri y Schiaretti.",2016-09-01T12:49:01+0000,link,http://www.lavoz.com.ar/politica/con-un-acto-la-marcha-federal-se-instala-en-cordoba?cx_level=flujo_1,253898394637965_1454787117882414,59,0,15,1454787117882414
253898394637965,Luciana Echevarría,"¡Se viene la Universidad Anticapitalista! 
Un espacio para debatir nuestra propia agenda, luchas y desafíos. Una oportunidad para rebatir el posibilismo y avanzar en debatir una alternativa de país. 
Habrá conferencias, talleres y foros de debate. 
Participá, trae tus ideas y propuestas. #NoLaMiresPasar #AhoraEsCuando
Anotate acá: http://bit.ly/2bDZQdl",2016-08-30T00:36:22+0000,photo,https://www.facebook.com/253898394637965/photos/a.254118671282604.75858.253898394637965/1451844961509963/?type=3,253898394637965_1451844961509963,47,0,57,1451844961509963
253898394637965,Luciana Echevarría,"Fuimos miles en las calles contra el ataque de Schiaretti y Macri a nuestras jubilaciones. Este fue el primer paso, para derrotar la armonización y conquistar el 82%, ¡sigamos la pelea!",2016-08-27T18:42:29+0000,video,https://www.youtube.com/watch?v=OBHea4eo7lY,253898394637965_1449587278402398,49,0,23,1449587278402398
253898394637965,Luciana Echevarría,¡Arrancó la marcha de la sentencia! Hoy más que nunca ¡Ni olvido ni perdón! Carcel común perpetua y efectiva para todos los genocidas.,2016-08-25T14:54:55+0000,video,https://www.facebook.com/253898394637965/videos/1447461948614931/,253898394637965_1447461948614931,97,0,83,1447461948614931
253898394637965,Luciana Echevarría,Hoy fuimos miles! Y esto recién empieza. Vamos por un plan de lucha por reapertura de paritarias y contra la armonización!,2016-08-25T01:01:33+0000,photo,https://www.facebook.com/253898394637965/photos/a.602684436426024.1073741828.253898394637965/1447002541994205/?type=3,253898394637965_1447002705327522,38,0,9,1447002705327522
253898394637965,Luciana Echevarría,"Mañana los docentes y el conjunto de los trabajadores estatales salimos a las calles para enfrentar la armonización y los tarifazos y exigirle al gobierno de Schiaretti una inmediata reapertura de paritarias. Marchamos porque los reclamos son sumamente justos, más allá de las profundas diferencias que tenemos con las conducciones burocráticas que convocan. Pero, como miles de trabajadores, creemos que este tiene que ser un primer paso en un plan de lucha que avance hasta derrotar la armonización y conquistar el 82% móvil.",2016-08-23T21:54:35+0000,link,http://cordoba.mst.org.ar/?p=1194,253898394637965_1445966365431156,47,0,15,1445966365431156
253898394637965,Luciana Echevarría,#Ahora la Corte tuvo que darnos la razón a los miles que nos movilizamos en todo el país! La resistencia popular logro frenar el tarifazo. Sigamos peleando hasta derrotarlo! #ChauAranguren #ReestatizaciónYa!,2016-08-18T15:22:48+0000,photo,https://www.facebook.com/253898394637965/photos/a.254118671282604.75858.253898394637965/1440651965962596/?type=3,253898394637965_1440651965962596,86,2,50,1440651965962596
253898394637965,Luciana Echevarría,¡¡¡Qué alegría!!! Logramos que la Corte Suprema de Tucumán ordene la #LibertadParaBelén Es un triunfo enorme de todas y todos los que nos movilizamos. Ahora tenemos que seguir hasta que se anule la sentencia.,2016-08-17T00:14:55+0000,photo,https://www.facebook.com/253898394637965/photos/a.254118671282604.75858.253898394637965/1439087142785745/?type=3,253898394637965_1439087142785745,99,0,38,1439087142785745
253898394637965,Luciana Echevarría,"En Río Cuarto Llamosas y el PJ se escandalizan porque los trabajadores exigen que se respeten sus derechos y atacan a Pablo Carrizo por acompañarlos y defenderlos. Ellos viven en una burbuja, rodeados de privilegios y no toleran que hagamos política de otra forma, para construir un modelo de ciudad donde se respeten los derechos de los trabajadores y vecinos y se les dé cada día más participación en las decisiones.
http://cordoba.mst.org.ar/?p=1190",2016-08-16T19:16:03+0000,link,http://cordoba.mst.org.ar/?p=1190,253898394637965_1438900956137697,59,1,30,1438900956137697
253898394637965,Luciana Echevarría,Mañana #YoMarcho en defensa de la salud pública. Sumate!,2016-08-11T01:08:36+0000,photo,https://www.facebook.com/253898394637965/photos/a.254118671282604.75858.253898394637965/1433524040008722/?type=3,253898394637965_1433524040008722,88,1,16,1433524040008722
253898394637965,Luciana Echevarría,"Belén tiene 27 años y hace más de dos está presa injustamente, acusada sin ningún tipo de prueba de haber abortado. Belén pone en evidencia que este sistema judicial machista y retrogrado nos criminaliza por ser mujeres. El viernes vamos a llenar las calles del país exigiendo su libertad y en su nombre la libertad de todas las mujeres para poder decidir sobre nuestros propios cuerpos, sin ser perseguidas ni criminalizadas #LibertadParaBelén. Marcha con nosotras!",2016-08-08T18:15:03+0000,photo,https://www.facebook.com/253898394637965/photos/a.254118671282604.75858.253898394637965/1431451920215934/?type=3,253898394637965_1431451920215934,41,0,19,1431451920215934
253898394637965,Luciana Echevarría,"Fueron más de cuatro años de lucha y resistencia donde nos bancamos todo: enfrentamos represiones, órdenes de desalojo, patotas, frío y viento en el acampe, gobiernos y concejales vendidos y mentiras, muchas mentiras. Nos dijeron que estábamos locos, que no entendíamos el progreso, que venían a dar trabajo.
Por eso cuando hoy me enteré de que Monsanto se va definitivamente me acordé con mucha emoción de las y los compañeros de la Asamblea de Malvinas, de Sofia E Gatica, de todos los vecinos y vecinas que pusieron el cuerpo y de mis compañerxs de la Red EcoSocialista Córdoba y el Mst Córdoba . Y quiero felicitarlos por esta enorme muestra de fortaleza y dignidad. #HayOtraSalida",2016-08-04T01:35:23+0000,photo,https://www.facebook.com/253898394637965/photos/a.254118671282604.75858.253898394637965/1427538767273916/?type=3,253898394637965_1427538767273916,188,3,159,1427538767273916
253898394637965,Luciana Echevarría,"En el Día Mundial de la Pachamama nos plantamos frente al Senasa para defender nuestro derecho a la vida y a un ambiente sano. Monsanto de la mano del gobierno contraataca y quieren aprobar una Ley de Semillas que no es más que el patentamiento de la vida y la mercantilización de lo que es de todos. Por eso estamos juntando firmas para frenarlos. E impulsamos la más amplia unidad con aquellos que, como nosotros, entienden que la comida es un derecho social y la soberanía alimentaria un principio. Apostando al desarrollo de agroecología sin transgénicos manipulados por corporaciones ni agrotóxicos . Si mata y contamina NO ES PROGRESO!
http://bit.ly/2aHyMeX",2016-08-01T16:24:25+0000,photo,https://www.facebook.com/253898394637965/photos/a.254118671282604.75858.253898394637965/1425674667460326/?type=3,253898394637965_1425674667460326,62,0,58,1425674667460326
253898394637965,Luciana Echevarría,Comparto el último boletín de las compañeras de Juntas y a la Izquierda #NiUnaMenos!,2016-07-29T20:46:33+0000,video,http://bit.ly/2anUOzZ,253898394637965_1423530874341372,12,0,5,1423530874341372
253898394637965,Luciana Echevarría,"Con orgullo y mucha alegría compartimos la noticia: en CABA, a raíz de un amparo presentado por nuestro compañero Alejandro Bodart se frenó el aumento del subte.
La FETAP tiene que saber que en Córdoba también nos estamos preparando para resistir los aumentazos. 
#ChauTarifazos #ChauPrivatizadas",2016-07-26T21:26:12+0000,link,http://cordoba.mst.org.ar/?p=1179,253898394637965_1421376154556844,96,8,37,1421376154556844
253898394637965,Luciana Echevarría,Hoy se cumplen cuatro años del inicio de la Asamblea Malvinas Lucha por la vida. Cuatro años de resistencia y lucha contra el modelo Monsanto de contaminación y muerte. Su ejemplo es el impulso para las luchas socioambientales del país. #FueraMonsanto,2016-07-24T22:12:28+0000,photo,https://www.facebook.com/253898394637965/photos/a.254118671282604.75858.253898394637965/1419860071375119/?type=3,253898394637965_1419860071375119,61,1,52,1419860071375119
253898394637965,Luciana Echevarría,"Dos policías en San Isidro amenazaron con detener a una joven mujer por amamantar a su bebé en una plaza. El repudio a ese aberrante hecho recorre el país y en distintas plazas convocamos a un #Tetazo masivo. En Córdoba este sábado a las 15hs en la ex plaza velez sarfield. 
Basta de violencia institucional! Basta de hipocresía!",2016-07-19T15:13:16+0000,photo,https://www.facebook.com/253898394637965/photos/a.254118671282604.75858.253898394637965/1416009345093525/?type=3,253898394637965_1416009345093525,86,3,100,1416009345093525
253898394637965,Luciana Echevarría,"En lo que van del año ya son 12 las víctimas de femicidio en nuestra provincia. Las causas de semejante flagelo deben buscarse en un sistema que legitima y perpetúa la violencia machista. Difundiendo desde los distintos medios de comunicación la cosificación de las mujeres y estereotipos de los femenino y masculino sumamente violentos. Y no garantizando ni siquiera las medidas mínimas de protección para las víctimas. 
Podemos decir que el machismo mata. Sobre todo cuando el mismo es reproducido desde todos los poderes del Estado. Por eso exigimos la declaración de Emergencia en la provincia y la democratización de la justicia como pasos fundamentales para frenar la violencia de género que en nuestro país, cada 30hs, se cobra la vida de una mujer #NiUnaMenos!
http://bit.ly/29Ie3t4",2016-07-15T14:25:47+0000,photo,https://www.facebook.com/253898394637965/photos/a.254118671282604.75858.253898394637965/1413050502056076/?type=3,253898394637965_1413050502056076,36,1,18,1413050502056076
253898394637965,Luciana Echevarría,Hoy lamentamos en Córdoba una nueva víctima de femicidio. Nuestro dolor y nuestra bronca se organizan para exigir con más fuerza que nunca le Ley de Emergencia en Violencia de Género. #NiUnaMenos,2016-07-11T18:47:12+0000,link,https://www.facebook.com/JuntasYaLaIzquierdaCba/posts/864829053619255,253898394637965_1410144685679991,15,0,0,1410144685679991
253898394637965,Luciana Echevarría,"Patricia Márquez ayer se sumó a la trágica lista de femicidios de nuestra provincia. Con ella ya son 11 las víctimas que lamentamos en este año, mientras el gobierno continúa mirando para otro lado y sigue sin destinar el  presupuesto que hace falta para la protección de nuestras vidas y nuestros derechos. Por ella y por todas las que nos faltan vamos a seguir exigiendo con más fuerza que nunca la Ley de Emergencia en Violencia de Género. #NiUnaMenos",2016-07-08T16:17:30+0000,photo,https://www.facebook.com/253898394637965/photos/a.254118671282604.75858.253898394637965/1407797255914734/?type=3,253898394637965_1407797255914734,23,0,15,1407797255914734
253898394637965,Luciana Echevarría,"Mientras este señor atiende de los dos lados del mostrador y usa la función pública para beneficiarse y favorecer a sus amigos ricos, los de abajo pagamos con nuestras vidas los tarifazos y el ajuste. Ya son 20 los muertos por el frío en nuestra provincia. Es un verdadero crimen que tiene responsables: el gobierno de Macri y sus ministros empresarios que gobiernan para los ricos.
Por eso exigimos la inmediata renuncia de Aranguren y seguiremos luchando para que la crisis la paguen los que la generaron: los capitalistas.
#ChauAranguren",2016-07-05T19:37:10+0000,photo,https://www.facebook.com/253898394637965/photos/a.254118671282604.75858.253898394637965/1405689856125474/?type=3,253898394637965_1405689856125474,50,2,38,1405689856125474
253898394637965,Luciana Echevarría,"Comparto la opinión de mi compañera Maru Acosta sobre la ineficiencia del botón antipánico como mecanismo para proteger la vida de las mujeres víctimas de violencia de género. 
Insistimos en la necesidad urgente de aprobar la Ley de Emergencia que presente en la legislatura para contra con el presupuesto necesario para frenar este flagelo. #NiUnaMenos",2016-07-01T21:20:49+0000,link,http://cordoba.mst.org.ar/?p=1167,253898394637965_1402942563066870,64,1,26,1402942563066870
253898394637965,Luciana Echevarría,"Nuevamente el Gobierno de la provincia se mete con la comida de los niños y niñas. Ahora Schiaretti pretende que los padres paguen para poder acceder al derecho elemental a su alimentación. En lugar de gastar 360 millones de pesos a un Hotel de lujo, sin ninguna utilidad social, es urgente destinar esos fondos a la resolución de las necesidades de los cordobeses y cordobesas. #ConLosCHicosNO",2016-06-30T21:18:55+0000,photo,https://www.facebook.com/253898394637965/photos/a.254118671282604.75858.253898394637965/1402258613135265/?type=3,253898394637965_1402258613135265,59,2,39,1402258613135265
253898394637965,Luciana Echevarría,"Una vez más nos estremece la noticia de un nuevo femicidio. Cada mujer menos es un dolor para todas y todos los que peleamos por una sociedad sin violencia machista. Lamentablemente a los gobiernos parece no importarles siguen destinando cifras miserables a la protección de nuestras vidas.
Hoy gritamos bien fuerte Stella Trey PRESENTE! Y nos  comprometemos a luchar por Justicia para ella y por conquistar los derechos que nos faltan para que el reclamo de #NiUnaMenos sea una realidad.",2016-06-23T15:09:40+0000,photo,https://www.facebook.com/253898394637965/photos/a.254118671282604.75858.253898394637965/1396817153679411/?type=3,253898394637965_1396817153679411,45,2,43,1396817153679411
253898394637965,Luciana Echevarría,"Los vecinos y vecinas de Porta siguen firmes en la pelea contra esta empresa que contamina sus barrios y los enferma. Y contra Mestre y la justicia que actúan garantizando la impunidad y la ganancia de los empresarios.
Los únicos que pueden decidir si la empresa se queda o no en la zona son los vecinos. Bustos Fierro y Mestre deberían pasar tan sólo 24hs en Barrio San Antonio para saber lo que quienes viven allí sufren cotidianamente",2016-06-21T18:20:14+0000,photo,https://www.facebook.com/253898394637965/photos/a.254118671282604.75858.253898394637965/1395317940495999/?type=3,253898394637965_1395317940495999,61,3,35,1395317940495999
253898394637965,Luciana Echevarría,"Hace 88 años nacía Ernesto Guevara, el Che. Un luchador incansable en contra del imperialismo y el capitalismo. 
Muchos años después, su figura es un ejemplo de coherencia para los que luchamos por un mundo sin opresión.
#CompañeroChe #HastaElSocialismoSiempre",2016-06-14T20:33:03+0000,photo,https://www.facebook.com/253898394637965/photos/a.254118671282604.75858.253898394637965/1390383044322822/?type=3,253898394637965_1390383044322822,151,2,159,1390383044322822
253898394637965,Luciana Echevarría,"Día histórico en Río Cuarto. La alianza Respeto-MST es tercera fuerza e ingresa al Concejo Deliberante. Con unidad, coherencia y sin sectarismo la izquierda es opción frente al PJ y la UCR. 
Felicitaciones a Pablo Carrizo y a todas las organizaciones, referentes y compañeras y compañeros que conformamos Respeto-MST.",2016-06-12T23:50:47+0000,photo,https://www.facebook.com/253898394637965/photos/a.254118671282604.75858.253898394637965/1389206401107153/?type=3,253898394637965_1389206401107153,133,8,125,1389206401107153
253898394637965,Luciana Echevarría,"#RioCuartoElige En el bunker esperando los resultados oficiales, apoyando a Pablo Carrizo y los compañeros del frente MST Respeto.",2016-06-12T22:06:36+0000,video,https://www.facebook.com/253898394637965/videos/1389164737777986/,253898394637965_1389164737777986,80,1,38,1389164737777986
253898394637965,Luciana Echevarría,"Con tristeza y mucha bronca recibimos la noticia del cierre del Diario La Mañana de Córdoba. Queremos hacerles llegar nuestro más sincero apoyo y solidaridad a los trabajadores y trabajadoras del diario que han dado una enorme pelea enfrentando el vaciamiento y defendiendo los puestos de trabajo.
Hoy Acastello y compañía han dejado a 61 familias en las calles, aunque en campaña se llenó la boca hablando de inclusión. Desde el MST Nueva Izquierda seguiremos aportando a la defensa de los y las trabajadorxs, y de la pluralidad de voces. Fuerza compañerxs! Delegado Lmcba",2016-06-10T19:04:07+0000,photo,https://www.facebook.com/253898394637965/photos/a.254118671282604.75858.253898394637965/1387702301257563/?type=3,253898394637965_1387702301257563,67,2,63,1387702301257563
253898394637965,Luciana Echevarría,"El 3J nuevamente la sociedad hizo sentir el grito de #NiUnaMenos. Miles en las calles exigimos que se tomen medidas para proteger la vida y los derechos de las mujeres. 
Demagógicamente, los funcionarios políticos tomaron nota y ayer aprobaron en el senado un proyecto al que llamaron declaración de emergencia en violencia de género, pero que está muy lejos de ser la respuesta que reclamamos en las calles. Sin asignación presupuestaria y sin control por parte de las organizaciones de mujeres, todo proyecto se convierte en menos que papel mojado. Las mujeres nos cansamos de las declaraciones de buenas intenciones! Queremos ya presupuesto para refugios, asistencia integral e inserción laboral. Nuestros derechos no pueden ser piezas de marketing.",2016-06-10T00:52:12+0000,photo,https://www.facebook.com/253898394637965/photos/a.254118671282604.75858.253898394637965/1387197514641375/?type=3,253898394637965_1387197514641375,33,0,14,1387197514641375
253898394637965,Luciana Echevarría,"En los últimos días tuvieron gran repercusión mediática las denuncias de secuestros a adolescentes que luego fueron desestimadas. Apresurados los voceros de la justicia cordobesa salieron a reprochar el ""gasto en vano"" de recursos y esfuerzos. Una vez más hacen gala de su machismo y revictimizan a las mujeres. Aquí les comparto nuestra opinión al respecto #NiUnaMenos

http://bit.ly/1WFu4QM",2016-06-08T22:48:03+0000,photo,https://www.facebook.com/253898394637965/photos/a.254118671282604.75858.253898394637965/1386468448047615/?type=3,253898394637965_1386468448047615,39,0,29,1386468448047615
253898394637965,Luciana Echevarría,En el #DiaDelPeriodista quiero saludar especialmente a los trabajadores y trabajadoras de La Mañana y a todxs lxs que la pelean para defender tan noble labor de la precarización y el ajuste. Seguimos la lucha para ejercer el periodismo con libertad y dignidad,2016-06-07T21:06:27+0000,photo,https://www.facebook.com/253898394637965/photos/a.254118671282604.75858.253898394637965/1385715788122881/?type=3,253898394637965_1385715788122881,40,0,6,1385715788122881
253898394637965,Luciana Echevarría,"Río Cuarto es una ciudad hermosa, que está siendo destruida por los tironeos del bipartidismo. El PJ y la UCR quieren seguir haciendo negocios con lo que es de todos. Pero hay una alternativa. 
Mañana estaremos, junto a Raúl Gómez apoyando la candidatura de Pablo Carrizo, para poner en pie una ciudad que defienda lo público.",2016-06-06T21:57:41+0000,photo,https://www.facebook.com/253898394637965/photos/a.254118671282604.75858.253898394637965/1385003098194150/?type=3,253898394637965_1385003098194150,56,0,7,1385003098194150
253898394637965,Luciana Echevarría,NA,2016-06-06T15:25:31+0000,photo,https://www.facebook.com/253898394637965/photos/a.1384801641547629.1073741900.253898394637965/1384801881547605/?type=3,253898394637965_1384801881547605,77,2,26,1384801881547605
253898394637965,Luciana Echevarría,"Felicitaciones al pueblo tallarín por su ascenso. A pesar de ser hincha de La Gloria, reconozco el esfuerzo y es imposible no contagiarme de tanta alegría. 
#Felicitaciones #TalleresCampeón",2016-06-06T15:23:09+0000,photo,https://www.facebook.com/253898394637965/photos/a.254118671282604.75858.253898394637965/1384794904881636/?type=3,253898394637965_1384794904881636,50,4,2,1384794904881636
253898394637965,Luciana Echevarría,"La salud y el ambiente son derechos de todas y todos. La sed de ganancia capitalista destruye todo a su paso y nos deja saqueo, contaminación y muerte. Para recuperar nuestros recursos y garantizar un ambiente sano a nuestros hijos e hijas construimos una alternativa Ecosocialista #DiaMundialDelMedioambiente",2016-06-05T14:49:24+0000,photo,https://www.facebook.com/253898394637965/photos/a.254118671282604.75858.253898394637965/1384080641619729/?type=3,253898394637965_1384080641619729,53,0,28,1384080641619729
253898394637965,Luciana Echevarría,"Hoy volvemos a las calles, por Pao y por todas las que nos faltan. Por las que estamos y nos queremos vivas, libres, fuertes. Porque no toleramos que cada 30hs haya una mujer menos exigimos que se tomen las medidas que hacen falta. Porque creemos que existe otra sociedad posible, de varones y mujeres iguales, nos organizamos para construirla. Hoy pintamos Córdoba de violeta al grito de #NiUnaMenos #LeyDeEmergenciaYa!
17hs Colón y Cañada",2016-06-03T15:14:08+0000,photo,https://www.facebook.com/253898394637965/photos/a.254118671282604.75858.253898394637965/1382756438418816/?type=3,253898394637965_1382756438418816,91,0,46,1382756438418816
253898394637965,Luciana Echevarría,"Mañana las calles se van a pintar d evioleta! volvemos a gritar #NiUnaMenos porque #VivasNosQueremos
Te invito a que marches con Juntas y a la Izquierda y el Mst Córdoba para que conquistemos la #LeyDeEmergenciaYa!",2016-06-02T21:39:38+0000,photo,https://www.facebook.com/JuntasYaLaIzquierdaCba/photos/a.296387867130046.54973.296374493798050/834382486663912/?type=3,253898394637965_1382284775132649,32,2,0,1382284775132649
253898394637965,Luciana Echevarría,NA,2016-06-02T19:56:36+0000,photo,https://www.facebook.com/monopolis580/photos/a.349103828551905.1073741829.345977818864506/910149092447373/?type=3,253898394637965_1382244008470059,24,1,0,1382244008470059
